Timestamp,Algorithm,Grammar,String name,String,Characters,Tokens,Outcome,Status,CPUs,Tok/s,Desc,GSS N,GSS E,Pop,SPPF S/I,SPPF P,SPPF E,Ambig,Heap,Heap/tok,Exact,Exact/tok,Tables,Tables/tok,Pool,Pool/tok,H0,H1,H2,H3,H4+
2023-10-29 20:55:07,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,525.64,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:08,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2562.50,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:08,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,525.64,19728,202,12150,3941,3280,32880,96960,1482,5347184,130419.12
2023-10-29 20:55:08,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b40.str,'bbbbbbbbbb',40,41,Accept,Good,,2733.33,19728,202,12150,3941,3280,32880,96960,1482,936,22.83,801497,19548.71,65476287,1596982.61,1785584,43550.83,25942977,54056,6957,285,319,
2023-10-29 20:55:09,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,463.64,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:09,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:10,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,463.64,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:10,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:10,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,467.89,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:11,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1085.11,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:11,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,467.89,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:11,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1645.16,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
2023-10-29 20:55:12,GLLBaseLine,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,408.00,30903,252,18935,6176,5100,63850,188950,2352,9261160,181591.37
2023-10-29 20:55:12,GLLHashPool,..\rhulTests\torture.art,..\rhulTests\b50.str,'bbbbbbbbbb',50,51,Accept,Good,,1645.16,30903,252,18935,6176,5100,63850,188950,2352,936,18.35,1340937,26292.88,65476287,1283848.76,3138744,61544.00,25900467,88330,14538,803,456,
